country_name,country_code,indicator_name,indicator_code,debt_2021,debt_2022,total_debt2023
Malawi,MWI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,14518585.7,16821777.6,21110005.8
Malawi,MWI,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,7393957.3,7455685.9,8266353
Malawi,MWI,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,0,0,0
Malawi,MWI,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,0,0,0
Malawi,MWI,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,0,0,0
Malawi,MWI,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,,,
Malawi,MWI,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,,,
Malawi,MWI,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,,,
Malawi,MWI,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,,,
Malawi,MWI,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,,,
Malawi,MWI,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,,,
Malawi,MWI,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,,,
Malawi,MWI,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,,,
Malawi,MWI,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,,,
Malawi,MWI,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,,,
Maldives,MDV,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,1036633841,501028733.1,930135463.2
Maldives,MDV,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,426312841.2,278425733.1,851764407.3
Maldives,MDV,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,244827205.1,237252472.4,686267440.6
Maldives,MDV,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,705749385.4,523515279.6,408742962.9
Maldives,MDV,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,594415374.9,148941279.6,229344878.8
Maldives,MDV,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,90781118.3,149793131.8,184024011.6
Maldives,MDV,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,181485636.1,41173260.7,165496966.7
Maldives,MDV,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,452563055.5,117954740.3,130959393.7
Maldives,MDV,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,50168000,53338000,110537837.8
Maldives,MDV,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,57656000,85653000,103951048.8
Maldives,MDV,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,141852319.4,30986539.3,98385485.1
Maldives,MDV,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,27744118.3,48217131.8,78392962.8
Maldives,MDV,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,508041000,171229000,78371055.9
Maldives,MDV,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,61166010.5,321236000,68860246.3
Maldives,MDV,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,20027950.5,33868366.8,63021278.7
Maldives,MDV,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,47687000,63625000,54874000
Maldives,MDV,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,55144010.5,65444000,53912000
Maldives,MDV,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,0,155000000,52112198.8
Maldives,MDV,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,9969000,22028000,46486048.8
Maldives,MDV,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,8041000,16229000,26258857.1
Maldives,MDV,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,7716167.8,14348765,15371684.1
Maldives,MDV,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,6022000,5792000,14948246.3
Maldives,MDV,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,0,0,2591000
Maldives,MDV,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,5381000,15923000,1680000
Maldives,MDV,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,,250000000,0
Mali,MLI,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,730278106.5,515195428.1,761922650.2
Mali,MLI,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,730278106.5,515195428.1,761922650.2
Mali,MLI,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,317515840.6,294467457.8,511490905.1
Mali,MLI,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,210967024.5,228245671.7,328271645
Mali,MLI,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,210967024.5,228245671.7,328271645
Mali,MLI,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,412762265.9,220727970.3,250431745.1
Mali,MLI,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,122513041.6,113396665.4,170323479.1
Mali,MLI,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,88453982.9,114849006.3,157948165.9
Mali,MLI,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,58889979.7,59667541.7,61997458.3
Mali,MLI,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,58889979.7,59667541.7,61997458.3
Mali,MLI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,37658698.1,36165964.4,39441058.9
Mali,MLI,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,21231281.6,23501577.3,22556399.4
Mali,MLI,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,0,0,0
Mali,MLI,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,0,0,0
Mali,MLI,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,0,0,0
Mali,MLI,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,,,
Mali,MLI,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,,,
Mali,MLI,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,,,
Mali,MLI,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,,,
Mali,MLI,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,,,
Mali,MLI,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,,,
Mali,MLI,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,,,
Mali,MLI,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,,,
Mali,MLI,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,,,
Mali,MLI,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,,,
Mauritania,MRT,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,129109204.7,154049987.1,746666177.3
Mauritania,MRT,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,129109204.7,154049987.1,746666177.3
Mauritania,MRT,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,101141216.3,101335599.8,497817640.6
Mauritania,MRT,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,336072281.4,260531241.7,485934134.1
Mauritania,MRT,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,336072281.4,260531241.7,485934134.1
Mauritania,MRT,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,86919568.2,114807307.3,267040822.1
Mauritania,MRT,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,27967988.4,52714387.3,248848536.7
Mauritania,MRT,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,249152713.2,145723934.4,218893312
Mauritania,MRT,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,56813275,65815639.5,79352836.9
Mauritania,MRT,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,56813275,65815639.5,79352836.9
Mauritania,MRT,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,41807471.7,42344501.4,51411317.6
Mauritania,MRT,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,15005803.3,23471138.1,27941519.3
Mauritania,MRT,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,0,0,0
Mauritania,MRT,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,0,0,0
Mauritania,MRT,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,0,0,0
Mauritania,MRT,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,,,
Mauritania,MRT,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,,,
Mauritania,MRT,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,,,
Mauritania,MRT,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,,,
Mauritania,MRT,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,,,
Mauritania,MRT,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,,,
Mauritania,MRT,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,,,
Mauritania,MRT,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,,,
Mauritania,MRT,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,,,
Mauritania,MRT,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,,,
Mauritius,MUS,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,2390182863,277536590.9,2469384231
Mauritius,MUS,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,2226648000,130829000,1474426926
Mauritius,MUS,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,11841678.2,26575465.8,800247104.5
Mauritius,MUS,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,11700016.3,25000000,800000000
Mauritius,MUS,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,3163615014,2150421200,529820800.9
Mauritius,MUS,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,361178385.3,160653199.9,409820800.9
Mauritius,MUS,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,361178385.3,157519199.9,401487012.7
Mauritius,MUS,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,286251637.2,482839332.2,259934540.6
Mauritius,MUS,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,151693185,120132125.1,194710199.9
Mauritius,MUS,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,266703000,444475000,166807000
Mauritius,MUS,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,94879118.8,76194245.2,149072484.9
Mauritius,MUS,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,800000000,361489000,120000000
Mauritius,MUS,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,801895628.4,361489000,120000000
Mauritius,MUS,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,226527.1,19000353.8,52664302.5
Mauritius,MUS,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,48513.4,18981000,52312000
Mauritius,MUS,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,56814066.2,43937879.9,45637715
Mauritius,MUS,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,19322110.1,19363978.4,40463238.1
Mauritius,MUS,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,6668380.8,6903645.9,23399947.9
Mauritius,MUS,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,12653729.3,12460332.5,17063290.2
Mauritius,MUS,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,0,3134000,8333788.2
Mauritius,MUS,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,178013.7,19353.8,352302.5
Mauritius,MUS,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,141661.9,1575465.8,247104.5
Mauritius,MUS,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,0,0,0
Mauritius,MUS,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,,,
Mauritius,MUS,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,,,
Mexico,MEX,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,55436703269,28549589079,64238644309
Mexico,MEX,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,19573328000,15534999645,45497928972
Mexico,MEX,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,21555127188,18377312983,24174880751
Mexico,MEX,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,32761651447,11408595767,16276091058
Mexico,MEX,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,30805719447,9256414405,11947617123
Mexico,MEX,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,5400222803,6868573114,11266322318
Mexico,MEX,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,15625393318,10825841993,11122945076
Mexico,MEX,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,14861674831,10073408939,10408023838
Mexico,MEX,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,1894616000,2077864362,4275212278
Mexico,MEX,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,3101723823,1605993667,2464624280
Mexico,MEX,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,2850572000,1070873000,2318010550
Mexico,MEX,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,529511066.6,682897876.2,1785613357
Mexico,MEX,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,497114000,642505000,1675711000
Mexico,MEX,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,700991487.8,663549054,653614238.7
Mexico,MEX,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,47449500394,36765896788,315820229.7
Mexico,MEX,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,2769853978,1904426724,271012229.7
Mexico,MEX,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,2350467000,1611123000,181526532.9
Mexico,MEX,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,251151822.5,535120666.6,146613730.1
Mexico,MEX,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,32397066.6,40392876.2,109902356.6
Mexico,MEX,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,419386978.4,293303723.9,89485696.8
Mexico,MEX,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,62727000,88884000,61307000
Mexico,MEX,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,61316000,74317000,53261657.1
Mexico,MEX,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,2258744000,1127398663,44808000
Mexico,MEX,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,24651576086,22354631064,44808000
Mexico,MEX,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,400000000,0,0
Moldova,MDA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,508174724.8,429852148,1061221770
Moldova,MDA,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,368061000,317079000,837692280
Moldova,MDA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,1190702335,1012697174,440957692.4
Moldova,MDA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,304743172.7,641028174.2,440957692.4
Moldova,MDA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,304642887,531670668.9,420822887.4
Moldova,MDA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,109732658.9,109254438.7,252429493.3
Moldova,MDA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,137398156.7,110107909.3,221491387.2
Moldova,MDA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,81972097.5,95111623.2,212452371.8
Moldova,MDA,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,89162000,86406000,195880000
Moldova,MDA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,20335191.3,22661977.4,56515362.1
Moldova,MDA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,18688473,21622443.9,55813742.9
Moldova,MDA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,100285.7,109357505.3,20134805
Moldova,MDA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,55426059.2,14996286.1,9039015.4
Moldova,MDA,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,2260015.3,2012097.2,2038103
Moldova,MDA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,2715568.1,2665238.7,2038103
Moldova,MDA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,1646718.3,1039533.5,701619.2
Moldova,MDA,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,455552.8,653141.5,653141.5
Moldova,MDA,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,235467.6,186461.3,34131.2
Moldova,MDA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,235467.6,186461.3,34131.2
Moldova,MDA,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,0,0,0
Moldova,MDA,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,59162.7,0,0
Moldova,MDA,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,59162.7,0,0
Moldova,MDA,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,,,
Moldova,MDA,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,,,
Moldova,MDA,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,,,
Mongolia,MNG,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,2222854157,2709746752,6181051933
Mongolia,MNG,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,1203627000,1590755000,5303429880
Mongolia,MNG,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,374636955.4,407139345,1123990700
Mongolia,MNG,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,3938708888,3551593639,1079357368
Mongolia,MNG,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,469042888.1,459892639.4,1079357368
Mongolia,MNG,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,127498888.1,126657200.8,719584962.2
Mongolia,MNG,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,105161000,131119000,706710000
Mongolia,MNG,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,855764609.7,937109731.1,521460250.1
Mongolia,MNG,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,795412000,936780000,500000000
Mongolia,MNG,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,341544000,333235438.6,359772406.1
Mongolia,MNG,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,163462547.1,181882020.6,356161802.8
Mongolia,MNG,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,74234724.8,60009634.5,251283167.1
Mongolia,MNG,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,50590644,56368001.9,186448423.7
Mongolia,MNG,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,112871903.1,125514018.7,169713379.1
Mongolia,MNG,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,195241230.6,216010710.5,165997532.8
Mongolia,MNG,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,193306000,215977000,163966000
Mongolia,MNG,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,40840392.5,20816234,135942417.6
Mongolia,MNG,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,33394332.3,39193400.5,115340749.5
Mongolia,MNG,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,,,21078500
Mongolia,MNG,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,,,2023000
Mongolia,MNG,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,60352609.7,329731.1,381750.1
Mongolia,MNG,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,1935230.6,33710.5,8532.8
Mongolia,MNG,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,0,0,0
Mongolia,MNG,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,99300000,0,0
Mongolia,MNG,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,1099300000,0,0
Montenegro,MNE,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,1008753676,807845034.3,517942836.6
Montenegro,MNE,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,294018269.3,188872326.6,355136026.5
Montenegro,MNE,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,552565099.5,503335934.6,279900517.5
Montenegro,MNE,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,55441495.6,91417635,272120567.2
Montenegro,MNE,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,140002485,161177977.6,236878207.3
Montenegro,MNE,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,1197926344,622259709.9,198555543.7
Montenegro,MNE,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,197404666.8,158429892,194553660.5
Montenegro,MNE,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,76173678.7,104724537.2,154380984.1
Montenegro,MNE,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,74015806.8,88409194.1,102072940.5
Montenegro,MNE,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,123388860,70020697.9,92480720
Montenegro,MNE,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,63828806.3,56453440.4,82497223.2
Montenegro,MNE,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,158983350.9,25806223.1,42548719.9
Montenegro,MNE,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,79593422.8,71648468.5,40466739.4
Montenegro,MNE,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,56075594,53924204.8,31596958.4
Montenegro,MNE,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,137568528.6,5804764.2,21513369.2
Montenegro,MNE,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,21414822.3,20001458.9,21035350.7
Montenegro,MNE,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,23482331.2,17697927.3,8849515.6
Montenegro,MNE,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,15356271.4,5944641.1,4001883.2
Montenegro,MNE,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,15356271.4,5944641.1,4001883.2
Montenegro,MNE,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,316186091,143331122.1,1164111.8
Montenegro,MNE,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,818811.8,734257.5,979138.8
Montenegro,MNE,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,46239689.3,142596864.6,184973
Montenegro,MNE,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,35497.6,26336.4,20265.4
Montenegro,MNE,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,269127589.9,0,0
Montenegro,MNE,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,0,0,0
Morocco,MAR,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,4292305798,4351050130,4046004882
Morocco,MAR,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,5331750935,4593063876,3894942929
Morocco,MAR,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,2582251107,4024295543,3713544825
Morocco,MAR,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,2259709498,1956891702,2270788152
Morocco,MAR,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,1832141440,2874146345,2020481186
Morocco,MAR,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,1155794066,1096548017,1945277124
Morocco,MAR,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,1371745859,1292277150,1771790197
Morocco,MAR,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,750109666.6,1150149199,1693063639
Morocco,MAR,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,790375000,685772000,1418531613
Morocco,MAR,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,446194615.4,445589247.4,852761023.4
Morocco,MAR,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,300738471.1,301669000.9,708044198.4
Morocco,MAR,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,140935712.3,99261204,598939352.6
Morocco,MAR,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,887963638.9,664614551.1,498997955.1
Morocco,MAR,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,568663738.7,551697565.8,493576747.8
Morocco,MAR,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,435468974.7,447770828.9,388227610.8
Morocco,MAR,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,1242221300,1708386428,356685116
Morocco,MAR,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,645905636.1,179391183.4,351429482.4
Morocco,MAR,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,89398395.2,162220332.2,180304412.7
Morocco,MAR,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,1589398395,162220332.2,180304412.7
Morocco,MAR,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,145456144.3,143920246.5,144716825
Morocco,MAR,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,131308628.3,102916925.2,104421377.2
Morocco,MAR,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,79316664.3,28995244.6,5255633.6
Morocco,MAR,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,1886135.7,1009811.7,927759.8
Morocco,MAR,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,516999000,1500000000,0
Morocco,MAR,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,0,0,0
Mozambique,MOZ,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,6263954245,3483595906,14837678663
